l_knee_angle,r_knee_angle,lumbar_angle,torso_lean
12.374852813871865,10.978532973528049,12.135441116123676,8.477376258529635
14.112872891018519,11.954837761920086,14.215518025995681,8.521419981409743
15.835014116853978,12.879640232091441,16.767184625901788,8.538662660744984
17.54268795193314,13.780256715078423,19.68998827179397,8.538648116270727
19.234005511440582,14.68798240211163,22.795829360080024,8.525820691099906
20.89911904268087,15.632807498220895,25.8345249079697,8.499500948812402
22.517797262764198,16.637896078870494,28.562350043711078,8.455131099451155
24.0596588096673,17.714494073241184,30.818172265525227,8.386494824705204
25.48672834282985,18.85783500841407,32.55829761805832,8.288456587652096
26.757400001954352,20.044529881827007,33.834501382605396,8.159658092294592
27.830699722609936,21.231941740442224,34.740406456924106,8.004578895499595
28.669978605748,22.36012092439579,35.36035853225629,7.834451077240627
29.24561992810476,23.356827974243995,35.73911419481974,7.666718924490478
29.536696344356418,24.145755363632563,35.87397774971638,7.523020513481441
29.531647195116246,24.657152395489554,35.723566404179735,7.425991426245858
29.228022674179947,24.838863102616795,35.22645530074414,7.39548566723305
28.631290099320136,24.66493496064726,34.32380723765739,7.44497963462531
27.752738729104866,24.139175198171902,32.98060994846189,7.578894419867868
26.606709294128304,23.2924990210676,31.200493095935634,7.791348093705678
25.207654171468523,22.174985251768945,29.030349565498547,8.066519926233134
23.567753552794013,20.845204265623288,26.5539140181312,8.380475638285803
21.695811156204996,19.359896171913448,23.87735608121818,8.70405057516425
19.597858066497743,17.76642320123934,21.112593946984262,9.006273054635134
17.279393396602217,16.099137155582508,18.36364242457915,9.257841725313462
14.748708689666746,14.379566993704628,15.718485283435843,9.434291762544365
12.020508383811674,12.619554959002226,13.245996088985951,9.51860248331197
9.119117416304313,10.826168672812218,10.99598658672483,9.503051975403524
6.080786594160096,9.00716476279807,9.000547203861998,9.390124864784905
2.9547227916674914,7.175789060795625,7.2756173198358765,9.192289368813746
0.19755561839721753,5.353786679725341,5.822499764805892,8.93053501467452
3.3049077912331604,3.5718096443512435,4.629537020929801,8.631722787570382
